Ticker,Company,Pattern,Start Date,End Date,Width,API Start Date,API End Date,Breakout Date,Have Data
,WIG-ODZIEZ,rising_wedge,2023-03-26,2023-04-12,17,2023-02-03,2023-06-02,4/20/2023,False
WIG20,WIG20,falling_wedge,2023-02-13,2023-02-27,14,2023-01-02,2023-04-10,4/20/2023,False
PEN,PHOTON (PEN),double_bottom,2023-04-04,2023-04-14,10,2023-03-05,2023-05-14,4/20/2023,True
CRJ,CREEPYJAR (CRJ),ascending_channel,2023-02-19,2023-03-10,19,2022-12-24,2023-05-06,4/20/2023,True
CPS,CYFRPLSAT (CPS),downtrend,2023-02-22,2023-04-19,56,2022-09-07,2023-10-04,,True
LTX,LENTEX (LTX),support,2023-03-26,2023-04-19,24,2023-01-13,2023-06-30,,True
PEN,PHOTON (PEN),downtrend,2023-03-08,2023-04-19,42,2022-11-02,2023-08-23,,True
,WIG-MEDIA,resistance,2023-03-23,2023-04-12,20,2023-01-22,2023-06-11,,False
XTB,XTB,h&s_top,2023-03-01,2023-03-23,22,2022-12-25,2023-05-28,,True
OPN,OPONEO.PL (OPN),double_top,2023-02-14,2023-03-10,24,2022-12-04,2023-05-21,,True
IPO,INTERSPPL (IPO),triangle,2022-12-07,2023-01-06,30,2022-09-08,2023-04-06,4/19/2023,True
IPO,INTERSPPL (IPO),h&s_bottom,2023-01-17,2023-02-28,42,2022-09-13,2023-07-04,4/19/2023,True
OPN,OPONEO.PL (OPN),rising_wedge,2023-02-02,2023-03-10,36,2022-10-17,2023-06-26,,True
NWG,NEWAG (NWG),triangle,2023-03-24,2023-04-06,13,2023-02-13,2023-05-15,,True
,WIG-NRCHOM,ascending_channel,2022-12-09,2023-04-03,115,2021-12-29,2024-03-13,4/19/2023,True
BBD,BBIDEV (BBD),resistance,2023-02-21,2023-03-27,34,2022-11-11,2023-07-07,,True
RFK,RAFAKO (RFK),rising_wedge,2023-02-01,2023-03-24,51,2022-09-01,2023-08-24,,True
KRU,KRUK (KRU),double_top,2022-12-11,2022-12-28,17,2022-10-21,2023-02-17,4/18/2023,True
PZU,PZU,flat_base,2023-02-24,2023-04-14,49,2022-09-30,2023-09-08,,True
CLN,CLNPHARMA (CLN),falling_wedge,2023-01-31,2023-02-28,28,2022-11-08,2023-05-23,4/18/2023,True
DVL,DEVELIA (DVL),double_top,2023-02-15,2023-02-22,7,2023-01-25,2023-03-15,4/18/2023,True
,WIG-LEKI,falling_wedge,2023-03-04,2023-04-07,34,2022-11-22,2023-07-18,,False
,WIG-INFO,double_top,2023-02-18,2023-03-10,20,2022-12-20,2023-05-09,,False
STP,STALPROD (STP),double_bottom,2023-02-20,2023-03-01,9,2023-01-24,2023-03-28,4/18/2023,True
WIGDIV,WIGDIV,double_top,2023-02-15,2023-03-02,15,2023-01-01,2023-04-16,4/18/2023,False
WIG30,WIG30,falling_wedge,2023-02-13,2023-02-27,14,2023-01-02,2023-04-10,4/18/2023,False
OPL,ORANGEPL (OPL),descending_channel,2023-02-02,2023-03-10,36,2022-10-17,2023-06-26,4/18/2023,True
,WIG-POLAND,falling_wedge,2023-02-11,2023-02-24,13,2023-01-03,2023-04-04,4/18/2023,True
,WIG-ODZIEZ,falling_wedge,2023-02-22,2023-03-28,34,2022-11-12,2023-07-08,4/18/2023,False
WIG,WIG,falling_wedge,2023-02-13,2023-02-27,14,2023-01-02,2023-04-10,4/18/2023,False
WIGDIV,WIGDIV,rising_wedge,2023-03-23,2023-04-04,12,2023-02-15,2023-05-10,4/18/2023,False
WIGTECH,WIGTECH,h&s_bottom,2023-03-22,2023-04-04,13,2023-02-11,2023-05-13,4/18/2023,False
,WIG-INFO,ascending_channel,2023-03-24,2023-04-07,14,2023-02-10,2023-05-19,4/18/2023,False
ETFBWTECH,ETFBWTECH,double_bottom,2023-04-02,2023-04-12,10,2023-03-03,2023-05-12,4/18/2023,True
WIG,WIG,falling_wedge,2023-01-29,2023-03-14,44,2022-09-19,2023-07-24,4/18/2023,False
,WIG-INFO,falling_wedge,2023-02-16,2023-03-03,15,2023-01-02,2023-04-17,4/18/2023,False
WIGTECH,WIGTECH,double_bottom,2023-04-01,2023-04-12,11,2023-02-27,2023-05-15,4/18/2023,False
LWB,BOGDANKA (LWB),downtrend,2023-02-25,2023-04-17,51,2022-09-25,2023-09-17,,True
PZU,PZU,resistance,2023-01-28,2023-03-07,38,2022-10-06,2023-06-29,,True
PZU,PZU,resistance,2023-02-09,2023-04-14,64,2022-08-01,2023-10-23,,True
KRU,KRUK (KRU),rising_wedge,2022-12-11,2023-03-03,82,2022-04-09,2023-11-04,,True
KRU,KRUK (KRU),rising_wedge,2022-11-13,2023-02-15,94,2022-02-04,2023-11-24,,True
ATC,ARCTIC (ATC),falling_wedge,2023-02-08,2023-03-27,47,2022-09-20,2023-08-15,,True
UNT,UNIMOT (UNT),double_top,2023-02-15,2023-03-01,14,2023-01-04,2023-04-12,,True
UNT,UNIMOT (UNT),double_top,2023-02-02,2023-02-10,8,2023-01-09,2023-03-06,,True
ZUE,ZUE,double_top,2023-01-15,2023-01-31,16,2022-11-28,2023-03-20,,True
,WIG-INFO,double_bottom,2023-03-22,2023-03-31,9,2023-02-23,2023-04-27,4/17/2023,False
,WIG-INFO,rising_wedge,2023-03-25,2023-04-07,13,2023-02-14,2023-05-16,4/17/2023,False
,WIG-INFO,ascending_triangle,2023-03-21,2023-03-31,10,2023-02-19,2023-04-30,4/17/2023,False
ETFBWTECH,ETFBWTECH,falling_wedge,2023-03-17,2023-03-30,13,2023-02-06,2023-05-08,4/17/2023,True
BBD,BBIDEV (BBD),downtrend,2022-11-30,2023-03-09,99,2022-02-06,2023-12-31,,True
CPS,CYFRPLSAT (CPS),downtrend,2023-02-13,2023-04-04,50,2022-09-16,2023-09-01,,True
LSI,LSISOFT (LSI),uptrend,2023-01-09,2023-04-05,86,2022-04-26,2023-12-19,,True
MAB,MABION (MAB),downtrend,2023-02-16,2023-04-07,50,2022-09-19,2023-09-04,,True
WIG,WIG,resistance,2023-02-08,2023-03-08,28,2022-11-16,2023-05-31,,False
,WIG-POLAND,resistance,2023-02-07,2023-03-08,29,2022-11-12,2023-06-03,,True
MDG,MEDICALG (MDG),vertical_run_up,2023-01-31,2023-02-06,6,2023-01-13,2023-02-24,,True
B24,BRAND24 (B24),h&s_top,2022-11-28,2023-01-04,37,2022-08-09,2023-04-25,4/14/2023,True
ALE,ALLEGRO (ALE),falling_wedge,2023-02-22,2023-03-29,35,2022-11-09,2023-07-12,4/14/2023,True
AML,ALUMETAL (AML),rising_wedge,2022-12-02,2023-03-13,101,2022-02-02,2024-01-10,,True
BDX,BUDIMEX (BDX),h&s_top,2022-12-23,2023-02-02,41,2022-08-22,2023-06-05,4/14/2023,True
ALG,AIGAMES (ALG),double_bottom,2022-12-24,2023-01-03,10,2022-11-24,2023-02-02,4/14/2023,True
MON,MONNARI (MON),triangle,2023-03-03,2023-03-23,20,2023-01-02,2023-05-22,4/14/2023,True
DAT,DATAWALK (DAT),double_bottom,2023-04-01,2023-04-07,6,2023-03-14,2023-04-25,4/14/2023,True
NEU,NEUCA (NEU),triangle,2023-02-17,2023-03-28,39,2022-10-23,2023-07-23,4/14/2023,True
PGE,PGE,double_bottom,2023-03-22,2023-03-30,8,2023-02-26,2023-04-23,4/14/2023,True
LEN,LENA (LEN),falling_wedge,2023-03-19,2023-04-14,26,2022-12-31,2023-07-01,,True
K2H,K2HOLDING (K2H),falling_wedge,2023-02-28,2023-03-17,17,2023-01-08,2023-05-07,4/14/2023,True
,WIG-ENERG,double_bottom,2023-03-22,2023-03-30,8,2023-02-26,2023-04-23,4/14/2023,True
,WIG-ENERG,falling_wedge,2023-02-24,2023-03-17,21,2022-12-23,2023-05-19,4/14/2023,True
,WIG-SPOZYW,rising_wedge,2023-03-24,2023-04-07,14,2023-02-10,2023-05-19,4/14/2023,False
ETFBW20TR,ETFBW20TR,downtrend,2023-01-27,2023-03-08,40,2022-09-29,2023-07-06,,True
RNK,RANKPROGR (RNK),downtrend,2023-02-12,2023-04-12,59,2022-08-19,2023-10-06,,True
WIG20,WIG20,downtrend,2023-01-27,2023-03-08,40,2022-09-29,2023-07-06,,False
WIG20SHORT,WIG20SHORT,uptrend,2023-01-27,2023-03-08,40,2022-09-29,2023-07-06,,False
ALR,ALIOR (ALR),rising_wedge,2022-11-22,2023-03-14,112,2021-12-21,2024-02-13,,True
CLN,CLNPHARMA (CLN),rising_wedge,2022-12-02,2023-03-21,109,2022-01-09,2024-02-11,,True
OPL,ORANGEPL (OPL),double_top,2023-02-07,2023-04-12,64,2022-07-30,2023-10-21,,True
OPL,ORANGEPL (OPL),rising_wedge,2022-11-12,2023-02-10,90,2022-02-15,2023-11-07,,True
OPL,ORANGEPL (OPL),rising_wedge,2022-11-18,2023-03-01,103,2022-01-13,2024-01-04,,True
ALE,ALLEGRO (ALE),falling_wedge,2023-02-09,2023-03-30,49,2022-09-15,2023-08-24,4/13/2023,True
BDX,BUDIMEX (BDX),double_top,2023-01-15,2023-02-06,22,2022-11-10,2023-04-13,4/13/2023,True
BDX,BUDIMEX (BDX),double_top,2022-12-21,2023-01-05,15,2022-11-06,2023-02-19,4/13/2023,True
BHW,HANDLOWY (BHW),double_top,2023-02-18,2023-03-08,18,2022-12-26,2023-05-01,,True
IPO,INTERSPPL (IPO),double_bottom,2023-04-01,2023-04-12,11,2023-02-27,2023-05-15,4/13/2023,True
RBW,RAINBOW (RBW),rising_wedge,2023-03-27,2023-04-12,16,2023-02-07,2023-05-30,4/13/2023,True
ERB,ERBUD (ERB),rising_wedge,2023-03-25,2023-04-06,12,2023-02-17,2023-05-12,4/13/2023,True
SWIG80,SWIG80,rising_wedge,2023-02-12,2023-04-12,59,2022-08-19,2023-10-06,,False
,WIG-NRCHOM,rising_wedge,2023-01-30,2023-03-10,39,2022-10-05,2023-07-05,4/13/2023,True
ALE,ALLEGRO (ALE),double_bottom,2023-02-24,2023-03-03,7,2023-02-03,2023-03-24,4/13/2023,True
,WIG-NRCHOM,rising_wedge,2023-02-27,2023-03-17,18,2023-01-04,2023-05-10,4/13/2023,True
GTC,GTC,inverted_triangle,2023-01-07,2023-01-20,13,2022-11-29,2023-02-28,,True
WIGDIV,WIGDIV,rising_wedge,2023-01-24,2023-02-10,17,2022-12-04,2023-04-02,4/13/2023,False
GTC,GTC,inverted_triangle,2022-12-20,2023-01-20,31,2022-09-18,2023-04-23,,True
WIG30,WIG30,downtrend,2023-01-27,2023-03-08,40,2022-09-29,2023-07-06,,False
EAH,ESOTIQ (EAH),vertical_run_up,2022-10-28,2022-11-08,11,2022-09-25,2022-12-11,4/12/2023,True
CAR,INTERCARS (CAR),rising_wedge,2023-02-08,2023-03-30,50,2022-09-11,2023-08-27,,True
ACT,ACTION (ACT),double_top,2023-03-17,2023-04-04,18,2023-01-22,2023-05-28,,True
CAR,INTERCARS (CAR),double_top,2023-03-22,2023-04-04,13,2023-02-11,2023-05-13,,True
ALG,AIGAMES (ALG),triangle,2023-01-25,2023-03-07,41,2022-09-24,2023-07-08,4/12/2023,True
PHR,PHARMENA (PHR),descending_triangle,2023-02-12,2023-03-09,25,2022-11-29,2023-05-23,4/12/2023,True
,WIG-NRCHOM,rising_wedge,2023-01-29,2023-02-23,25,2022-11-15,2023-05-09,4/12/2023,True
PHR,PHARMENA (PHR),triangle,2023-01-20,2023-02-21,32,2022-10-16,2023-05-28,4/12/2023,True
ABS,ASSECOBS (ABS),double_top,2023-03-14,2023-03-28,14,2023-01-31,2023-05-09,,True
,WIG-MOTO,double_top,2023-03-11,2023-03-17,6,2023-02-21,2023-04-04,,False
PHR,PHARMENA (PHR),descending_triangle,2023-01-22,2023-02-24,33,2022-10-15,2023-06-03,4/12/2023,True
CTX,CAPTORTX (CTX),double_bottom,2023-03-21,2023-03-27,6,2023-03-03,2023-04-14,4/12/2023,True
UNI,UNIBEP (UNI),inverted_triangle,2023-03-24,2023-04-04,11,2023-02-19,2023-05-07,4/12/2023,True
UNI,UNIBEP (UNI),double_bottom,2023-03-20,2023-03-31,11,2023-02-15,2023-05-03,4/12/2023,True
,WIG-NRCHOM,rising_wedge,2023-02-25,2023-03-23,26,2022-12-09,2023-06-09,4/12/2023,True
WIGDIV,WIGDIV,double_top,2023-01-15,2023-01-25,10,2022-12-16,2023-02-24,4/12/2023,False
UNT,UNIMOT (UNT),rising_wedge,2023-03-23,2023-04-07,15,2023-02-06,2023-05-22,4/12/2023,True
,WIG-NRCHOM,ascending_channel,2023-02-22,2023-03-23,29,2022-11-27,2023-06-18,4/12/2023,True
LPP,LPP,downtrend,2023-02-20,2023-04-03,42,2022-10-17,2023-08-07,,True
,WIG-GORNIC,downtrend,2023-02-20,2023-04-03,42,2022-10-17,2023-08-07,,False
,WIG-ODZIEZ,resistance,2023-03-01,2023-04-06,36,2022-11-13,2023-07-23,,False
MON,MONNARI (MON),double_top,2023-01-09,2023-04-04,85,2022-04-29,2023-12-15,,True
TEN,TSGAMES (TEN),rising_wedge,2022-11-09,2022-12-29,50,2022-06-12,2023-05-28,4/11/2023,True
MRB,MIRBUD (MRB),double_top,2023-02-08,2023-03-07,27,2022-11-19,2023-05-27,4/11/2023,True
DAD,DADELO (DAD),rising_wedge,2022-10-28,2022-12-22,55,2022-05-16,2023-06-05,4/11/2023,True
WLT,WIELTON (WLT),double_top,2022-12-07,2022-12-15,8,2022-11-13,2023-01-08,4/11/2023,True
EAH,ESOTIQ (EAH),flag,2023-01-08,2023-03-14,65,2022-06-27,2023-09-25,4/11/2023,True
B24,BRAND24 (B24),double_top,2023-01-26,2023-02-06,11,2022-12-24,2023-03-11,4/11/2023,True
,WIG-BUDOW,rising_wedge,2022-11-21,2022-12-29,38,2022-07-30,2023-04-22,4/11/2023,False
ACT,ACTION (ACT),double_top,2023-03-13,2023-03-23,10,2023-02-11,2023-04-22,,True
11B,11BIT (11B),rising_wedge,2022-12-23,2023-03-08,75,2022-05-12,2023-10-19,,True
APT,APATOR (APT),triangle,2022-12-31,2023-02-28,59,2022-07-07,2023-08-24,4/11/2023,True
SWIG80,SWIG80,double_top,2023-03-17,2023-04-06,20,2023-01-16,2023-06-05,,False
,WIG-BUDOW,double_top,2022-12-24,2023-01-13,20,2022-10-25,2023-03-14,4/11/2023,False
EAH,ESOTIQ (EAH),descending_triangle,2023-02-03,2023-03-14,39,2022-10-09,2023-07-09,4/11/2023,True
,WIG-BUDOW,double_top,2023-01-23,2023-02-06,14,2022-12-12,2023-03-20,4/11/2023,False
,WIG-BUDOW,h&s_top,2023-01-21,2023-02-27,37,2022-10-02,2023-06-18,4/11/2023,False
,WIG-NRCHOM,double_top,2023-01-18,2023-02-06,19,2022-11-22,2023-04-04,4/11/2023,True
EAH,ESOTIQ (EAH),flat_base,2023-02-02,2023-03-01,27,2022-11-13,2023-05-21,4/11/2023,True
,WIG-BUDOW,h&s_top,2023-01-13,2023-01-25,12,2022-12-08,2023-03-02,4/11/2023,False
,WIG-BUDOW,double_top,2023-01-19,2023-01-25,6,2023-01-01,2023-02-12,4/11/2023,False
CCC,CCC,double_bottom,2023-02-28,2023-03-17,17,2023-01-08,2023-05-07,4/11/2023,True
CCC,CCC,inverted_triangle,2023-03-03,2023-03-22,19,2023-01-05,2023-05-18,4/11/2023,True
INK,INSTALKRK (INK),triangle,2023-01-20,2023-02-14,25,2022-11-06,2023-04-30,4/11/2023,True
APT,APATOR (APT),rising_wedge,2023-01-31,2023-03-02,30,2022-11-02,2023-05-31,4/11/2023,True
TRK,TRAKCJA (TRK),descending_triangle,2023-03-17,2023-03-29,12,2023-02-09,2023-05-04,4/11/2023,True
SWIG80,SWIG80,double_top,2023-02-13,2023-02-22,9,2023-01-17,2023-03-21,4/11/2023,False
VRG,VRG,flat_base,2023-01-18,2023-02-16,29,2022-10-23,2023-05-14,4/11/2023,True
,WIG-NRCHOM,ascending_channel,2023-02-01,2023-03-16,43,2022-09-25,2023-07-23,4/11/2023,True
ABS,ASSECOBS (ABS),uptrend,2023-01-26,2023-04-03,67,2022-07-09,2023-10-21,,True
ABS,ASSECOBS (ABS),uptrend,2022-12-25,2023-02-28,65,2022-06-13,2023-09-11,,True
MBK,MBANK (MBK),resistance,2023-02-25,2023-04-05,39,2022-10-31,2023-07-31,,True
SLV,SELVITA (SLV),rising_wedge,2022-10-19,2023-02-03,107,2021-12-02,2023-12-21,4/6/2023,True
APT,APATOR (APT),ascending_triangle,2023-02-05,2023-03-09,32,2022-11-01,2023-06-13,4/6/2023,True
ABE,ABPL (ABE),uptrend,2022-11-16,2023-03-03,107,2021-12-30,2024-01-18,,True
BML,BIOMEDLUB (BML),downtrend,2023-01-27,2023-03-09,41,2022-09-26,2023-07-10,,True
BML,BIOMEDLUB (BML),downtrend,2023-01-04,2023-04-05,91,2022-04-06,2024-01-03,,True
DNP,DINOPL (DNP),uptrend,2022-12-15,2023-03-31,106,2022-01-31,2024-02-12,,True
MIL,MILLENNIUM (MIL),downtrend,2023-02-11,2023-04-04,52,2022-09-08,2023-09-07,,True
TOR,TORPOL (TOR),uptrend,2022-12-17,2023-01-31,45,2022-08-04,2023-06-15,,True
VRG,VRG,resistance,2022-09-23,2022-11-09,47,2022-05-05,2023-03-30,,True
,WIG-ENERG,downtrend,2023-02-11,2023-03-31,48,2022-09-20,2023-08-22,,True
AMC,AMICA (AMC),vertical_run_up,2023-01-01,2023-01-11,10,2022-12-02,2023-02-10,,True
ALG,AIGAMES (ALG),double_bottom,2023-01-31,2023-03-28,56,2022-08-16,2023-09-12,,True
11B,11BIT (11B),pennant,2023-02-25,2023-03-30,33,2022-11-18,2023-07-07,4/5/2023,True
VRC,VERCOM (VRC),ascending_triangle,2023-01-29,2023-02-13,15,2022-12-15,2023-03-30,4/5/2023,True
11B,11BIT (11B),triangle,2023-03-13,2023-03-30,17,2023-01-21,2023-05-20,4/5/2023,True
GPW,GPW,falling_wedge,2023-03-08,2023-03-22,14,2023-01-25,2023-05-03,,True
11B,11BIT (11B),double_top,2023-03-15,2023-03-30,15,2023-01-29,2023-05-14,4/5/2023,True
,WIG-UKRAIN,descending_triangle,2023-03-25,2023-04-03,9,2023-02-26,2023-04-30,4/5/2023,False
LVC,LIVECHAT (LVC),uptrend,2023-01-31,2023-04-04,63,2022-07-26,2023-10-10,,True
VRG,VRG,resistance,2023-01-20,2023-02-20,31,2022-10-19,2023-05-24,,True
VRG,VRG,resistance,2023-01-04,2023-01-25,21,2022-11-02,2023-03-29,,True
VRG,VRG,downtrend,2023-01-06,2023-03-22,75,2022-05-26,2023-11-02,,True
EUR,EUROCASH (EUR),double_top,2023-01-18,2023-02-10,23,2022-11-10,2023-04-20,4/4/2023,True
EUR,EUROCASH (EUR),double_top,2023-02-17,2023-03-07,18,2022-12-25,2023-04-30,4/4/2023,True
EUR,EUROCASH (EUR),h&s_top,2023-02-03,2023-03-07,32,2022-10-30,2023-06-11,4/4/2023,True
FMF,FAMUR (FMF),double_top,2023-03-19,2023-04-04,16,2023-01-30,2023-05-22,,True
RNK,RANKPROGR (RNK),rising_wedge,2023-03-10,2023-03-27,17,2023-01-18,2023-05-17,,True
ANR,ANSWEAR (ANR),triangle,2023-02-03,2023-03-22,47,2022-09-15,2023-08-10,4/4/2023,True
EAH,ESOTIQ (EAH),descending_channel,2023-01-27,2023-03-14,46,2022-09-11,2023-07-30,4/4/2023,True
ANR,ANSWEAR (ANR),inverted_triangle,2023-03-10,2023-03-22,12,2023-02-02,2023-04-27,4/4/2023,True
TRK,TRAKCJA (TRK),double_bottom,2023-02-25,2023-03-17,20,2022-12-27,2023-05-16,,True
ECH,ECHO (ECH),inverted_triangle,2023-02-20,2023-03-29,37,2022-11-01,2023-07-18,4/4/2023,True
ECH,ECHO (ECH),rising_wedge,2023-02-20,2023-03-29,37,2022-11-01,2023-07-18,4/4/2023,True
ECH,ECHO (ECH),ascending_triangle,2023-02-15,2023-03-29,42,2022-10-12,2023-08-02,4/4/2023,True
ATD,ATENDE (ATD),falling_wedge,2023-03-09,2023-03-24,15,2023-01-23,2023-05-08,4/4/2023,True
ABE,ABPL (ABE),uptrend,2022-09-30,2022-11-17,48,2022-05-09,2023-04-10,,True
CIE,CIECH (CIE),uptrend,2022-12-07,2023-03-23,106,2022-01-23,2024-02-04,,True
VTL,VISTAL (VTL),downtrend,2023-02-21,2023-04-03,41,2022-10-21,2023-08-04,,True
SGN,SYGNITY (SGN),rising_wedge,2022-12-01,2023-03-06,95,2022-02-19,2023-12-16,,True
EAH,ESOTIQ (EAH),rising_wedge,2022-11-22,2023-02-07,77,2022-04-05,2023-09-26,,True
EAH,ESOTIQ (EAH),vertical_run_up,2022-12-31,2023-01-09,9,2022-12-04,2023-02-05,,True
EAH,ESOTIQ (EAH),rising_wedge,2022-11-21,2023-01-19,59,2022-05-28,2023-07-15,,True
SGN,SYGNITY (SGN),vertical_run_up,2023-02-17,2023-02-27,10,2023-01-18,2023-03-29,,True
ATC,ARCTIC (ATC),rising_wedge,2023-01-06,2023-01-18,12,2022-12-01,2023-02-23,4/3/2023,True
ATC,ARCTIC (ATC),rising_wedge,2023-01-14,2023-02-02,19,2022-11-18,2023-03-31,4/3/2023,True
CMR,COMARCH (CMR),descending_channel,2023-02-06,2023-03-21,43,2022-09-30,2023-07-28,4/3/2023,True
ECH,ECHO (ECH),double_bottom,2023-02-23,2023-03-21,26,2022-12-07,2023-06-07,4/3/2023,True
ECH,ECHO (ECH),double_bottom,2023-02-13,2023-03-21,36,2022-10-28,2023-07-07,4/3/2023,True
AMB,AMBRA (AMB),ascending_channel,2023-03-15,2023-03-30,15,2023-01-29,2023-05-14,,True
ECH,ECHO (ECH),rising_wedge,2023-02-16,2023-03-17,29,2022-11-21,2023-06-12,4/3/2023,True
EAH,ESOTIQ (EAH),falling_wedge,2023-01-27,2023-03-14,46,2022-09-11,2023-07-30,4/3/2023,True
SWIG80,SWIG80,ascending_triangle,2023-02-03,2023-03-02,27,2022-11-14,2023-05-22,4/3/2023,False
BIO,BIOTON (BIO),support,2022-12-25,2023-04-03,99,2022-03-03,2024-01-25,,True
EAH,ESOTIQ (EAH),downtrend,2023-01-25,2023-03-07,41,2022-09-24,2023-07-08,,True
GPW,GPW,uptrend,2022-12-29,2023-03-27,88,2022-04-09,2023-12-16,,True
OPN,OPONEO.PL (OPN),uptrend,2022-12-24,2023-03-14,80,2022-04-28,2023-11-09,,True
CRJ,CREEPYJAR (CRJ),rising_wedge,2022-11-26,2023-02-14,80,2022-03-31,2023-10-12,,True
SNK,SANOK (SNK),rising_wedge,2022-10-17,2022-11-21,35,2022-07-04,2023-03-06,3/31/2023,True
CIE,CIECH (CIE),double_top,2023-01-28,2023-02-10,13,2022-12-20,2023-03-21,3/31/2023,True
SWIG80,SWIG80,rising_wedge,2022-11-22,2023-03-17,115,2021-12-12,2024-02-25,,False
SWIG80,SWIG80,rising_wedge,2022-11-30,2023-03-17,107,2022-01-13,2024-02-01,,False
GTN,GETIN (GTN),flat_base,2023-02-19,2023-03-29,38,2022-10-28,2023-07-21,3/31/2023,True
,WIG-NRCHOM,rising_wedge,2022-11-21,2023-01-20,60,2022-05-25,2023-07-19,3/31/2023,True
CIE,CIECH (CIE),pennant,2023-02-09,2023-03-10,29,2022-11-14,2023-06-05,3/31/2023,True
BMC,BUMECH (BMC),double_bottom,2023-03-18,2023-03-24,6,2023-02-28,2023-04-11,3/31/2023,True
U2K,UNIMA (U2K),falling_wedge,2023-02-06,2023-03-01,23,2022-11-29,2023-05-09,3/31/2023,True
GTN,GETIN (GTN),triangle,2023-03-06,2023-03-20,14,2023-01-23,2023-05-01,3/31/2023,True
GTN,GETIN (GTN),pennant,2023-02-28,2023-03-20,20,2022-12-30,2023-05-19,3/31/2023,True
OBL,ORZBIALY (OBL),double_bottom,2023-03-24,2023-03-30,6,2023-03-06,2023-04-17,3/31/2023,True
CMR,COMARCH (CMR),descending_channel,2023-02-26,2023-03-21,23,2022-12-19,2023-05-29,3/31/2023,True
CIE,CIECH (CIE),rising_wedge,2023-02-23,2023-03-21,26,2022-12-07,2023-06-07,3/31/2023,True
CMR,COMARCH (CMR),descending_channel,2023-02-05,2023-03-09,32,2022-11-01,2023-06-13,3/31/2023,True
CRJ,CREEPYJAR (CRJ),uptrend,2022-12-01,2023-02-14,75,2022-04-20,2023-09-27,,True
GTN,GETIN (GTN),resistance,2023-02-19,2023-03-29,38,2022-10-28,2023-07-21,,True
GTN,GETIN (GTN),downtrend,2023-02-10,2023-03-27,45,2022-09-28,2023-08-09,,True
ICE,MEDINICE (ICE),downtrend,2023-02-11,2023-03-27,44,2022-10-02,2023-08-06,,True
OBL,ORZBIALY (OBL),downtrend,2023-02-18,2023-03-30,40,2022-10-21,2023-07-28,,True
PGM,PMPG (PGM),downtrend,2022-11-27,2023-01-12,46,2022-07-12,2023-05-30,,True
,WIG-CHEMIA,downtrend,2023-02-11,2023-03-31,48,2022-09-20,2023-08-22,,True
AGO,AGORA (AGO),rising_wedge,2022-12-17,2023-01-23,37,2022-08-28,2023-05-14,3/30/2023,True
CMR,COMARCH (CMR),falling_wedge,2023-02-16,2023-03-27,39,2022-10-22,2023-07-22,,True
EUR,EUROCASH (EUR),double_top,2023-01-14,2023-01-23,9,2022-12-18,2023-02-19,3/30/2023,True
KGH,KGHM (KGH),falling_wedge,2023-02-14,2023-03-14,28,2022-11-22,2023-06-06,,True
CMR,COMARCH (CMR),falling_wedge,2023-03-04,2023-03-27,23,2022-12-25,2023-06-04,,True
ELT,ELEKTROTI (ELT),double_top,2023-03-02,2023-03-08,6,2023-02-12,2023-03-26,3/30/2023,True
SLV,SELVITA (SLV),rising_wedge,2022-12-07,2023-01-13,37,2022-08-18,2023-05-04,3/30/2023,True
ALE,ALLEGRO (ALE),double_bottom,2023-03-15,2023-03-24,9,2023-02-16,2023-04-20,3/30/2023,True
ALG,AIGAMES (ALG),descending_triangle,2023-02-15,2023-03-14,27,2022-11-26,2023-06-03,3/30/2023,True
CIE,CIECH (CIE),rising_wedge,2023-02-23,2023-03-21,26,2022-12-07,2023-06-07,3/30/2023,True
SLV,SELVITA (SLV),rising_wedge,2022-12-08,2023-01-11,34,2022-08-28,2023-04-23,3/30/2023,True
EEX,EKOEXPORT (EEX),uptrend,2022-12-10,2023-03-30,110,2022-01-14,2024-02-23,,True
VIN,VINDEXUS (VIN),support,2023-01-02,2023-03-30,87,2022-04-16,2023-12-16,,True
ABS,ASSECOBS (ABS),double_top,2023-02-18,2023-03-09,19,2022-12-23,2023-05-05,,True
VVD,VIVID (VVD),double_bottom,2023-01-14,2023-02-09,26,2022-10-28,2023-04-28,,True
1AT,ATAL (1AT),rising_wedge,2022-11-16,2023-01-02,47,2022-06-28,2023-05-23,3/29/2023,True
ENA,ENEA (ENA),double_top,2023-01-08,2023-01-19,11,2022-12-06,2023-02-21,,True
VVD,VIVID (VVD),h&s_bottom,2023-01-31,2023-02-27,27,2022-11-11,2023-05-19,,True
ATR,ATREM (ATR),double_top,2023-02-08,2023-02-23,15,2022-12-25,2023-04-09,3/29/2023,True
TEN,TSGAMES (TEN),vertical_run_up,2023-01-04,2023-01-11,7,2022-12-14,2023-02-01,3/29/2023,True
JSW,JSW,triangle,2023-03-17,2023-03-30,13,2023-02-06,2023-05-08,,True
EUR,EUROCASH (EUR),rising_wedge,2022-11-13,2022-12-19,36,2022-07-28,2023-04-06,3/29/2023,True
CDR,CDPROJEKT (CDR),rising_wedge,2022-10-15,2022-11-03,19,2022-08-19,2022-12-30,3/29/2023,True
FMF,FAMUR (FMF),rising_wedge,2023-01-17,2023-03-29,71,2022-06-18,2023-10-28,,True
1AT,ATAL (1AT),double_top,2023-01-23,2023-02-10,18,2022-11-30,2023-04-05,3/29/2023,True
